,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,NG_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2014-11-25,955365,283887,468191,357562,215400,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,4.2820000648498535,-0.1488038603047003,142162,-2.206710759499564,-184304,2.3297196246212226,0.037227599736108154,0.029942372998545363,0.008953842409811896,-0.09528257500970216,-0.07549431167365796
2014-12-02,969944,256607,457741,387392,224996,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.874000072479248,-0.1674282226602773,162396,2.117933983346679,-201134,-1.761630371638065,0.06438075207221565,0.052817394323215014,-0.09528257500970216,-0.05730514143440335,-0.07694105318407374
2014-12-09,948980,243101,459960,387456,199904,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.651999950408936,-0.19763535585576092,187552,2.5935517926808145,-216859,-1.6212276172645017,0.04282892944701716,0.02236648029118384,-0.05730514143440335,-0.00903614261191621,-0.07925869522337226
2014-12-16,920021,233763,444565,365565,184189,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.61899995803833,-0.1971433260762526,181376,-0.6508040211595608,-210802,0.6382642416067779,0.06840514120861331,0.03646171173827411,-0.00903614261191621,-0.12379109130094323,-0.08184247004263596
2014-12-23,924013,227408,443849,362542,172796,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.1710000038146973,-0.2053499247304962,189746,0.9097618423927281,-216441,-0.6129207920253994,0.026928781442752056,0.010533968360851359,-0.12379109130094323,-0.024282530000816704,-0.08481747228521136
2014-12-30,933734,226839,451046,373065,177276,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.094000101089477,-0.20968391426252017,195789,0.6539951277741763,-224207,-0.8404643657610877,0.02726127982469051,0.011456220450371375,-0.024282530000816704,-0.05042021080547787,-0.08797495636605054
2015-01-06,956917,229376,445516,368101,179920,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.937999963760376,-0.19665341926206767,188181,-0.8147930781143238,-216140,0.8639505469437764,0.013882679678333494,0.011953023594886293,-0.05042021080547787,0.0017018769579963955,-0.09087386588892223
2015-01-13,984362,231928,452209,376397,180762,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.943000078201294,-0.1987429421290135,195635,0.7789599306940936,-220281,-0.4327439056887901,0.01640106325124426,0.013513375245016715,0.0017018769579963955,-0.03805640012906841,-0.0944527042813055
2015-01-20,1019571,235474,444975,388733,206499,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.8310000896453857,-0.17873595855511779,182234,-1.3613894075553505,-209501,1.0951255737218624,0.06396329498414063,0.015842480479800837,-0.03805640012906841,0.05298475881279163,-0.09784473988997631
2015-01-27,1000469,221815,450669,392736,194858,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.9809999465942383,-0.1977852387230389,197878,1.5343708285151305,-228854,-1.8981512812741832,0.026623825294335886,0.028778379857364637,0.05298475881279163,-0.07614894403201733,-0.1016704964698474
2015-02-03,1014989,234625,475702,411294,197837,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.753999948501587,-0.21030474221888118,213457,1.5571696874166017,-241077,-1.2217270100322948,0.035356926506777686,0.053275463272549124,-0.07614894403201733,-0.02795929708245426,-0.1056414638069593
2015-02-10,1013349,240715,480466,400490,189598,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.677000045776367,-0.20811388771292022,210892,-0.2527120983577162,-239751,0.13064180991124041,0.03227145781646128,0.015050313305536335,-0.02795929708245426,0.030631309586831357,-0.10967868180370036
2015-02-17,1002010,241330,471809,388034,178573,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.759000062942505,-0.20904082793584894,209461,-0.14121492200614005,-230479,0.9149858538371282,0.041441422361531005,0.013001672885650623,0.030631309586831357,0.05183033135342496,-0.113689627995498
2015-02-24,984419,245170,475899,379175,177512,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.9019999504089355,-0.2048548433136703,201663,-0.7782357461502379,-230729,-0.024949850799892218,0.017819708381909403,0.01099756056632583,0.05183033135342496,-0.06547210905144385,-0.11775344138800138
2015-03-03,983213,241751,476037,386286,175182,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.711999893188477,-0.2147083083726517,211104,0.9590428465927617,-234286,-0.36132988087389617,0.016814849644147128,0.004955502181702675,-0.06547210905144385,0.007374712438346753,-0.12177489239141821
2015-03-10,973142,245046,466369,373749,173296,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.7320001125335693,-0.20598535465533294,200453,-1.0832851070927663,-221323,1.3184325268278592,0.026365289875604384,0.01822143193494655,0.007374712438346753,0.0450219258687552,-0.1256875803235383
2015-03-17,987946,247583,459836,376946,189920,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.8550000190734863,-0.1893079176392232,187026,-1.379757527678386,-212253,0.9320325296822047,0.034965935512096334,0.012821255861095051,0.0450219258687552,-0.024168127937329364,-0.12924839182386275
2015-03-24,956871,230330,449615,376948,181883,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.7860000133514404,-0.20385715524872214,195065,0.813708441554498,-219285,-0.7117797936324455,0.014385386637462846,0.04040620932575429,-0.024168127937329364,-0.05240484843775495,-0.13302278357809788
2015-03-31,998123,242842,465459,397000,195509,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.640000104904175,-0.20186990982073352,201491,0.6715638785165399,-222617,-0.34821830737894655,0.05683964294213253,0.04003382742647547,-0.05240484843775495,0.015151500099837678,-0.13680891937915482
2015-04-07,997602,240329,466247,399307,193283,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.680000066757202,-0.20651923312102421,206024,0.4541524441376464,-225918,-0.3307207628719106,0.007649470966435478,0.004671825819161704,0.015151500099837678,-0.05597018344440996,-0.14062583380847576
2015-04-14,1029544,251898,483629,395368,182873,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.5299999713897705,-0.20639720109096843,212495,0.6486554758310429,-231731,-0.5826973081449315,0.024814912813169596,0.03936089361777338,-0.05597018344440996,0.017786591621669512,-0.14441526421210876
2015-04-21,1018282,247705,483289,392847,180587,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.575000047683716,-0.20844913295138282,212260,-0.022825639312161503,-235584,-0.37424335433939687,0.008382830456512868,0.00620114528983822,0.017786591621669512,-0.022524305500580377,-0.14816111289646516
2015-04-28,1027660,250166,504051,409583,178863,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.5169999599456787,-0.2245100519627114,230720,1.8128573420722356,-253885,-1.7972428070023825,0.03137076299269602,0.03079087318371238,-0.022524305500580377,0.10448947780268059,-0.1520883459015603
2015-05-05,1013527,243328,487315,408943,195790,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.7799999713897705,-0.21030816149939766,213153,-1.7094175116283596,-243987,0.9631590214662438,0.029049183689330665,0.03226473120251614,0.10448947780268059,0.04208636841759961,-0.15571014128267133
2015-05-12,1018067,250527,490129,401696,199870,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.8970000743865967,-0.1982443198728571,201826,-1.1175824620360386,-239602,0.43264757623625216,0.01882918914965274,0.013519096584649283,0.04208636841759961,0.01760437643338153,-0.15903009861155862
2015-05-19,1028741,262088,483066,392695,209907,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.947999954223633,-0.17768126282514257,182788,-1.8700144489508057,-220978,1.8293491489263476,0.03159299172588209,0.02499349127831294,0.01760437643338153,-0.04274081732607571,-0.1616705882698914
2015-05-26,983234,259901,462162,363783,195851,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.822000026702881,-0.17079555833097718,167932,-1.4440952581845188,-202261,1.8194083836456407,0.07677875182708699,0.031979204030673225,-0.04274081732607571,-0.04394049302122971,-0.16415199631587957
2015-06-02,1019431,282007,519459,393435,184183,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.697999954223633,-0.20526352445628984,209252,4.202458417833395,-237452,-3.5791073132133344,0.07153516684036855,0.09907220019314605,-0.04394049302122971,0.05485545011802495,-0.1672584185590136
2015-06-09,1030892,274072,536133,407059,176136,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.845999956130981,-0.22400309634762905,230923,2.1257937025654505,-262061,-2.4139936886361117,0.03715909772888999,0.030373794286631162,0.05485545011802495,0.01686581096790829,-0.17063778507007107
2015-06-16,1051377,267088,505385,402074,197063,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.8940000534057617,-0.19499285223093143,205011,-2.513551371045658,-238297,2.3051881283393407,0.04324887296227741,0.048845720174038446,0.01686581096790829,-0.05805113328735223,-0.1734413304622142
2015-06-23,1048052,274266,500827,401785,210092,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.7260000705718994,-0.1829040925450264,191693,-1.266719739922026,-226561,1.1162504030428666,0.021765812410010507,0.015141408837391125,-0.05805113328735223,0.0388847923147706,-0.1756005127418292
2015-06-30,1036572,259926,490690,413046,216087,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.8320000171661377,-0.19000995589307834,196959,0.5024559850083775,-230764,-0.40102971989939434,0.027428222649264943,0.03260921696313428,0.0388847923147706,-0.04096042950365919,-0.17764645787159103
2015-07-07,1034726,272757,496300,407790,214831,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.7160000801086426,-0.18648318492045238,192959,-0.3858873286177902,-223543,0.6966230999872657,0.010459011180156146,0.02397871679212334,-0.04096042950365919,0.045655313108720064,-0.17942923766891966
2015-07-14,1000887,248822,483000,391425,194321,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.8399999141693115,-0.19692932368988708,197104,0.4005891414732016,-234178,-1.0278083280018093,0.06295390834935279,0.05087985876346981,0.045655313108720064,0.014788752317760334,-0.18132786660394296
2015-07-21,1000364,245140,468569,384296,200874,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.881999969482422,-0.18335525868583835,183422,-1.3669874821033743,-223429,1.0739474086485288,0.023381239639762803,0.025378690754915518,0.014788752317760334,-0.02116581226447689,-0.1829366251138714
2015-07-28,962054,243797,452239,372905,198066,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.821000099182129,-0.18173512089757957,174839,-0.8579876924799372,-208442,1.4981546716995013,0.02486816318166772,0.02539092805544541,-0.02116581226447689,-0.003190380229023848,-0.18421946675638212
2015-08-04,973594,249503,462090,385749,203277,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.812000036239624,-0.1874210399817583,182472,0.7934066071135301,-212587,-0.43084899600230336,0.030652297182127784,0.021862216182565033,-0.003190380229023848,0.011379823768653097,-0.18539462830176343
2015-08-11,970067,242678,457062,373660,190367,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.844000101089477,-0.18894880456710722,183293,0.08432673167665371,-214384,-0.1845738572752092,0.04432234627065726,0.01693914882670706,0.011379823768653097,-0.04922647676789582,-0.1865183949777296
2015-08-18,977912,255360,481630,386888,191618,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.7039999961853027,-0.1996805438526166,195270,1.234656987610134,-226270,-1.2252761922630087,0.02502826245535915,0.05054342664079567,-0.04922647676789582,-0.007026646979499396,-0.18772654820551068
2015-08-25,942081,253242,473314,390878,198421,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.684999942779541,-0.2042892277840228,192457,-0.28765369481098507,-220072,0.6337993602696357,0.018314981019821857,0.014360902669580872,-0.007026646979499396,0.00633145635306076,-0.18905962437060667
2015-09-01,922375,239013,465394,396246,195149,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.70199990272522,-0.21802087003659032,201097,0.9171185917134514,-226381,-0.6696876383240932,0.014609524936801968,0.03144346947148453,0.00633145635306076,0.002960820025819988,-0.1906422669909717
2015-09-08,927167,237208,459630,391710,199015,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.7100000381469727,-0.2078320302599208,192695,-0.9109093373085784,-222422,0.4292180512264534,0.014223200304710314,0.010861921996217199,0.002960820025819988,0.006642024801866375,-0.19186562204424432
2015-09-15,904256,228796,441095,372253,189460,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.7279999256134038,-0.20214740073607473,182793,-1.0679845162737673,-212299,1.0918205673843007,0.0516491517910392,0.04022594720633655,0.006642024801866375,-0.055351916057780115,-0.19295901021351042
2015-09-22,905773,246133,467257,367417,171260,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.57699990272522,-0.21656309031070697,196157,1.4779000636987756,-221124,-0.975940441644844,0.042764031135541336,0.06097506272866174,-0.055351916057780115,0.0034924576182508993,-0.19431089014576916
2015-09-29,906840,254270,475338,377656,178732,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.5859999656677246,-0.21935953420669577,198924,0.30548492834297336,-221068,0.006182564505676367,0.03183210277719865,0.022228374688874026,0.0034924576182508993,-0.04485689814289828,-0.19589636706857194
2015-10-06,943756,265394,487233,386072,185757,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.470000028610229,-0.21225295521299997,200315,0.1533897931277844,-221839,-0.08502051078470292,0.027002827768441266,0.030584871390476293,-0.04485689814289828,0.011335982836179204,-0.19674328608520167
2015-10-13,967718,258713,478564,393386,194037,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.497999906539917,-0.2059990617101263,199349,-0.10235696514777125,-219851,0.2106476674055582,0.026546458003857527,0.02081985468148335,0.011335982836179204,-0.00880698030068805,-0.1974297641788364
2015-10-20,989765,265324,481655,385608,192392,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.4760000705718994,-0.19521401544811143,193216,-0.6337590083061387,-216331,0.36374232989362604,0.016302768166089967,0.012988316940636886,-0.00880698030068805,-0.15508887398933302,-0.19748125803647779
2015-10-27,990658,260265,476781,390683,200480,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.0920000076293945,-0.1919966325411999,190203,-0.304415694634585,-216516,-0.018691305511914443,0.02226627850525151,0.013476770784998494,-0.15508887398933302,0.07695985313780285,-0.19738036518480293
2015-11-03,1046280,273090,490742,412795,218730,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.253000020980835,-0.18548094200405246,194065,0.3898419030583713,-217652,-0.11467125890064987,0.06391195914651043,0.035067920694603,0.07695985313780285,0.02973808772216291,-0.19740745454364236
2015-11-10,998745,256345,468231,384827,197787,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.319999933242798,-0.18727503016285438,187040,-0.6714263868180602,-211886,0.5510953090950798,0.08395095208834666,0.05417789162213488,0.02973808772216291,0.021982810225485316,-0.19781172047429718
2015-11-17,1004080,250242,467988,396986,203790,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.371000051498413,-0.192410963269859,193196,0.6163735488037487,-217746,-0.5867363541244262,0.030230901367564615,0.008835609762889326,0.021982810225485316,-0.07212146777754369,-0.1982592035169827
2015-11-24,990097,241037,453780,387492,201391,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.200000047683716,-0.18796239156365488,186101,-0.7066170026292726,-212743,0.4982670703529599,0.020195862335981852,0.03369664242527169,-0.07212146777754369,0.01409086283573524,-0.1990122521950395
2015-12-01,1005820,238720,454053,394017,206638,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.2309999465942383,-0.18629476447078006,187379,0.1290782620288719,-215333,-0.261590531028778,0.019598604856365134,0.0037385983576149764,0.01409086283573524,-0.07216495616560503,-0.19937507030677995
2015-12-08,1001636,231744,444349,426947,238458,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.069999933242798,-0.18818113566205688,188489,0.11035771808076993,-212605,0.27122149092282916,0.09730915758072152,0.02467116210343843,-0.07216495616560503,-0.11980672199897513,-0.19919325837997798
2015-12-15,1034263,237456,442695,449667,268685,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,1.8220000267028809,-0.17498643961932314,180982,-0.7494738607637904,-205239,0.7353968906868363,0.07370620531438626,0.010829948055652348,-0.11980672199897513,0.03622392084189241,-0.1987671644096524
2015-12-22,997935,233833,439039,443786,262970,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,1.888000011444092,-0.18119015767560012,180816,-0.01605007623786213,-205206,0.0031906778063219895,0.016407359824324095,0.010817807844582625,0.03622392084189241,0.2563559134752713,-0.1983025535047505
2015-12-29,982886,221578,429450,439046,254084,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.371999979019165,-0.18818255626797004,184962,0.4154579206060515,-207872,-0.26715166819482233,0.019658649892516554,0.03355308834643057,0.2563559134752713,-0.01981447375681844,-0.1978890658510092
2016-01-05,935925,206509,400859,405438,232463,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.325000047683716,-0.18481715949461763,172975,-1.2195717509456845,-194350,1.3757444912227867,0.08657926543460506,0.07188393198192858,-0.01981447375681844,-0.029247344863084668,-0.19766144547086592
2016-01-12,901080,205853,387963,364069,203059,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.256999969482422,-0.17868557730723134,161010,-1.2784144028634772,-182110,1.3077970991265326,0.12479193409600654,0.022821884220027754,-0.029247344863084668,-0.07354891077461845,-0.1972757269166009
2016-01-19,911328,207710,387124,365236,210334,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.0910000801086426,-0.1699739281575898,154902,-0.6778532427753362,-179414,0.2991965197318773,0.014667199471827926,0.004532356926470242,-0.07354891077461845,0.04256335879429307,-0.197107226332033
2016-01-26,895870,209534,386601,360865,207650,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.180000066757202,-0.17102369763470146,153215,-0.18511447031145756,-177067,0.257536254784227,0.012409523055680148,0.003937027686681708,0.04256335879429307,-0.07110090212994169,-0.19659258131110346
2016-02-02,947373,213561,411458,384237,212319,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.025000095367432,-0.18146812290407263,171918,2.0876912944958534,-197897,-2.3251141348633175,0.04700480759559874,0.046212995124948204,-0.07110090212994169,0.03604935841269019,-0.19603803093966482
2016-02-09,955454,218211,407670,384431,221116,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.0980000495910645,-0.17092921270935074,163315,-0.9080900553425104,-189459,0.8906734728559924,0.01484773271108601,0.013481796060273438,0.03604935841269019,-0.09294568533975778,-0.19532294103575004
2016-02-16,1011059,242124,420222,388251,236095,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,1.902999997138977,-0.15049171215527482,152156,-1.1679264517182408,-178098,1.189068233530866,0.0301099070066918,0.05505430696342999,-0.09294568533975778,-0.0635838421861944,-0.19419699650150823
2016-02-23,1034296,249826,438434,395564,229616,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,1.781999945640564,-0.16044536573669432,165948,1.3641142603942995,-188608,-1.0395041238938578,0.02206084647621485,0.037651468921628455,-0.0635838421861944,-0.02244666839125453,-0.19334296808656637
2016-03-01,1042618,258860,450443,395797,229070,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,1.7419999837875366,-0.159911875682177,166727,0.07531693054986194,-191583,-0.28763526108580134,0.0012466652903737915,0.029667152119757,-0.02244666839125453,-0.017221568122258724,-0.19228919053482646
2016-03-08,1072608,261978,469325,410441,231796,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,1.712000012397766,-0.1665519928995495,178645,1.1430840442041093,-207347,-1.5119631542904495,0.02704609046193228,0.03008328968977291,-0.017221568122258724,0.08119155254570676,-0.19153085665490754
2016-03-15,1109271,264989,468371,439615,259609,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,1.8509999513626096,-0.16227414220690886,180006,0.12688698946865956,-203382,0.3696597452191295,0.08150034895827374,0.005406621577397186,0.08119155254570676,0.0064830276816085775,-0.1910109763581323
2016-03-22,1070818,255088,434965,408606,251167,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,1.8630000352859497,-0.14702685236893664,157439,-2.0343991684628913,-179877,2.1189592083449402,0.059794808214340384,0.06275894750113398,0.0064830276816085775,0.02147072522566429,-0.18991808591813644
2016-03-29,1073459,247889,415582,414170,268370,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,1.902999997138977,-0.13582260710469612,145800,-1.0869260696028644,-167693,1.137821740015577,0.03335628681102939,0.04006505182592758,0.02147072522566429,0.02679978934471916,-0.18864794548128955
2016-04-05,1094070,252928,391253,408313,290996,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,1.9539999961853027,-0.10722988474229254,117317,-2.6533849918813854,-138325,2.735828755453166,0.04073020653244846,0.04558967122594426,0.02679978934471916,0.02558851198254697,-0.1867385349355447
2016-04-12,1131760,261744,404112,425040,310770,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.003999948501587,-0.10096663603590868,114270,-0.27850137559753946,-142368,-0.3695375981427148,0.049606556040282135,0.032552083333333336,0.02558851198254697,0.041916223944530984,-0.18471102406910128
2016-04-19,1157059,282677,416008,411484,310436,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.088000059127808,-0.08733176095601002,101048,-1.1682688909309393,-133331,0.7984908461157844,0.019240359042553192,0.04698683956289315,0.041916223944530984,-0.026819919871720277,-0.18238184383842101
2016-04-26,1098995,260490,376942,406460,323390,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.032000064849853,-0.07558724107025054,83070,-1.5537669211336673,-116452,1.458784729214327,0.024632458724395425,0.09609338721620503,-0.026819919871720277,0.026574753491389158,-0.17951794362895063
2016-05-03,1106944,259393,400883,415136,309563,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.0859999656677246,-0.09537338835568918,105573,2.0475980327481014,-141490,-2.278263322399101,0.031051512421018935,0.03792050597023063,0.026574753491389158,0.03451583311979256,-0.17730765953003316
2016-05-10,1073563,270162,404749,373027,274275,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.157999992370605,-0.09198528637816318,98752,-0.6162010002312673,-134587,0.6236087823774282,0.11956860939715928,0.021684340601946035,0.03451583311979256,-0.050973074830731435,-0.17526421657821212
2016-05-17,1088763,288035,420490,385917,288186,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.0480000972747803,-0.08976333692456485,97731,-0.09510387373633405,-132455,0.19859104682258982,0.03975801917511122,0.04744222151653082,-0.050973074830731435,-0.03320316160715997,-0.17357348723397023
2016-05-24,1076282,276097,432788,407436,281213,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,1.9800000190734863,-0.11727688468263894,126223,2.616914792291803,-156691,-2.2260124563380645,0.04137376225043527,0.03418890229021632,-0.03320316160715997,0.15555559836921695,-0.17254428197150215
2016-05-31,1075414,276654,439031,406769,269877,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.2880001068115234,-0.12729237298379972,136892,0.991282953724024,-162377,-0.5283002038499204,0.01773896542653027,0.009501386783291531,0.15555559836921695,0.08129364581171106,-0.17104483675087737
2016-06-07,1051119,252347,405570,388110,263171,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.4739999771118164,-0.11886284997226765,124939,-1.1114789281151258,-153223,0.8512070700214057,0.038946322708631145,0.08780438869948641,0.08129364581171106,0.05254653017122579,-0.16902290893596655
2016-06-14,1073841,265034,415686,407763,296629,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.6040000915527344,-0.1034920439804403,111134,-1.313362235864826,-150652,0.24459647290173614,0.07539977739667685,0.033498354683276534,0.05254653017122579,0.06297995013352908,-0.16726327800807253
2016-06-21,1075469,272504,413062,397327,295314,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.7679998874664307,-0.09485443095058993,102013,-0.8493808673723577,-140558,0.939990184766646,0.016965498721559943,0.014723600645306215,0.06297995013352908,0.05382954259548778,-0.1655700152851026
2016-06-28,1063784,261331,399138,442605,343278,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.9170000553131104,-0.09337139870500026,99327,-0.24975150376254454,-137807,0.2557953785743708,0.11864615979732351,0.037998755429853634,0.05382954259548778,-0.052451187331857385,-0.16371158149302414
2016-07-05,1057182,254638,389930,439939,344707,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.763999938964844,-0.09008098889311396,95232,-0.38494656810029104,-135292,0.2364201755243546,0.0052189140070809,0.024669235829268596,-0.052451187331857385,-0.010853824910360466,-0.16185769310788303
2016-07-12,1022505,252657,391525,387338,292317,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.733999967575073,-0.09292961892606882,95021,-0.01995872044737803,-138868,-0.33825774559158217,0.15447690372321252,0.00555122620625848,-0.010853824910360466,-0.002194602060288542,-0.1598576987855019
2016-07-19,1007203,252767,389302,372040,276183,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.7279999256134038,-0.0951714798307789,95857,0.08175999139368512,-136535,0.22816514344673133,0.04848948587137451,0.003633565862858976,-0.002194602060288542,-0.0058651146851952385,-0.15816185688444306
2016-07-26,960843,253593,379641,338198,251918,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.711999893188477,-0.08979614775775023,86280,-0.9508510201022039,-126048,1.0412002347093883,0.09846708104847182,0.016561018517641187,-0.0058651146851952385,0.007743417290903665,-0.15639379970867712
2016-08-02,1008978,261115,363977,364827,298297,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.7330000400543213,-0.0659380085591559,66530,-2.0554866924148896,-102862,2.413089339257298,0.11009705575427824,0.037092140036986555,0.007743417290903665,-0.043176007606363864,-0.15405758756593477
2016-08-09,1055048,258497,373083,391576,314840,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.615000009536743,-0.07273223587931545,76736,1.0115185861336917,-114586,-1.161967852619185,0.06128400262734706,0.01856296906171823,-0.043176007606363864,0.0007648540928446579,-0.15182265355270802
2016-08-16,1097985,251881,386710,431917,331302,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.617000102996826,-0.0916360423867357,100615,2.2633093470628824,-134829,-1.9186804770967767,0.07442555806393708,0.03169947587736125,0.0007648540928446579,0.05502476473817586,-0.14974487467836414
2016-08-23,1069552,261300,380030,394133,312842,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.760999917984009,-0.07600471973312191,81291,-1.7599511833039614,-118730,1.4662313237430384,0.07955585416740338,0.0251025213228759,0.05502476473817586,0.023904377653658937,-0.1472778649081545
2016-08-30,1037375,284422,380357,368213,310779,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.82699990272522,-0.055364742740089165,57434,-2.230560084970156,-95935,2.131266174996634,0.041212562150953175,0.03527337656574591,0.023904377653658937,-0.0389104700675037,-0.14414986246014488
2016-09-06,1052129,279173,355698,369593,326026,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,2.7170000076293945,-0.04140842045034401,43567,-1.3367393661886975,-76525,1.8710688034702976,0.023902452348196355,0.047108782729089846,-0.0389104700675037,0.07066614343865396,-0.14094940842534534
