,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,HO_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2012-10-09,323313,54592,27655,169980,221527,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.203200101852417,0.1594337375855595,-51547,-2.256995661773611,26937,0.6645529328832592,0.0185641636037159,0.026019186110131678,0.02486006686704867,-0.0014673400721016971,0.10305038003218156
2012-10-16,325721,59026,21584,167176,232841,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.198499917984009,0.20159891440834335,-65665,-4.3666663573688655,37442,3.249173401626288,0.035293500026248883,0.1303188190050862,-0.0014673400721016971,-0.048491440597620006,0.10514005228563078
2012-10-23,309147,56104,27033,157844,209499,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.0434000492095947,0.16708879594497117,-51655,4.301227123826833,29071,-2.569990881766911,0.08894684259670117,0.10068922381129942,-0.048491440597620006,0.01787473428205133,0.10600383524358253
2012-10-30,296574,53334,25045,153489,201536,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.0978000164031982,0.16200678414156333,-48047,1.1670823265307444,28289,-0.2529540962713531,0.03469614815858038,0.0607050357876472,0.01787473428205133,-0.014494137856857159,0.10655218536277825
2012-11-06,307659,50829,23346,162271,205076,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.052900075912476,0.1391313109644119,-42805,1.7675183933857992,27483,-0.2717702833019752,0.033543216631686114,0.05667677789012471,-0.014494137856857159,-0.030168083180740823,0.10659719864479691
2012-11-13,301762,50100,28120,164997,197975,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.9607999324798584,0.10928480060444987,-32978,3.194120763572657,21980,-1.7886686233784805,0.027073713674884013,0.07035285093326515,-0.030168083180740823,0.026479376124079357,0.10567727977620447
2012-11-20,300596,50143,31335,160080,194281,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.0392000675201416,0.11377729577239884,-34201,-0.4052862852181521,18808,-1.051159523067848,0.024300078168872984,0.03998625395812366,0.026479376124079357,-0.009805269794166294,0.10515634609174608
2012-11-27,300276,51742,31018,163830,197924,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.009399890899658,0.11354220783545804,-34094,0.03559594938056395,20724,0.6374003646089768,0.02043653974800555,0.023151280811986467,-0.009805269794166294,-0.0017943585411831497,0.1048240279006738
2012-12-04,292708,49365,33113,165679,195083,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.003999948501587,0.1004550610164396,-29404,1.56189638865577,16252,-1.4892965138739027,0.013000260559593305,0.054220519411236935,-0.0017943585411831497,-0.025632458070988906,0.1045060779071055
2012-12-11,290453,45510,33318,166007,185832,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.927000045776367,0.06825544924652181,-19825,3.2725446520081447,12192,-1.387047842901458,0.027225520763758424,0.051504541533465266,-0.025632458070988906,0.023744437442940747,0.10414587994858444
2012-12-18,272890,49536,28009,141153,171644,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.996500015258789,0.11173366557953754,-30491,-3.672194812930147,21527,3.2139451133229815,0.12481577508735697,0.1203817138435747,0.023744437442940747,0.02069081792888605,0.10521766822269073
2013-01-08,288395,57596,25610,145185,194976,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.058500051498413,0.17264862428266786,-49791,-7.07244677342519,31986,3.8326798343654955,0.08044426021795562,0.12570006970651154,0.02069081792888605,-0.015432389644783995,0.10701147790387378
2013-01-15,298301,58255,29830,153779,197973,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.0113000869750977,0.14815236958642444,-44194,1.9407409975901107,28425,-1.2347648190849356,0.03295219359093907,0.05538968042231935,-0.015432389644783995,0.018895501202345955,0.10758646217322737
2013-01-22,304486,58422,32791,152360,195059,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.06820011138916,0.1402330484817036,-42699,0.5011716353615979,25631,-0.9366378255520431,0.012471971884093847,0.03429335730652429,0.018895501202345955,0.013362847234633657,0.10749990175018267
2013-01-29,306817,64567,34648,150211,199060,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.1092000007629395,0.15921216881724284,-48849,-2.0197972977411114,29919,1.4082749288965666,0.01760810373606741,0.08065312704732147,0.013362847234633657,0.02640547875036514,0.107606963080537
2013-02-05,311647,72980,41248,137677,193686,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.1912999153137207,0.1797193619704345,-56009,-2.3336386184598634,31732,0.5909059797859962,0.054043450837902844,0.1314301222117169,0.02640547875036514,0.014069557892018913,0.10821972252489208
2013-02-12,324424,83153,44759,144358,209545,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.2362000942230225,0.20093149705323898,-65187,-2.9449986683651694,38394,2.13767499767365,0.06368976810029867,0.10697979861154544,0.014069557892018913,-0.017180694858779932,0.10900280927951161
2013-02-19,321472,89938,47691,137737,207185,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.1805999279022217,0.21603125622138164,-69448,-1.3134046802949226,42247,1.1876433309496215,0.02603777085833899,0.07060285259647313,-0.017180694858779932,-0.046815077475545475,0.10953978874063092
2013-02-26,310083,82493,55772,136092,180529,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.0316998958587646,0.14330679205245048,-44437,7.7801488154489356,26721,-4.829658570575353,0.08938446912870593,0.11229161392977254,-0.046815077475545475,-0.01936202404066545,0.10923155545825192
2013-03-05,298756,59442,41718,147585,176134,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.9730000495910645,0.0955595870877907,-28549,5.123789437021701,17724,-2.9014812163195014,0.049079602989012074,0.366795175958877,-0.01936202404066545,-0.008274479845731375,0.10772838120887564
2013-03-12,312399,54102,42761,164204,183255,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.948400020599365,0.06098290967640742,-19051,3.1791830122240223,11341,-2.1365261283455395,0.06832460808325587,0.06589719500738156,-0.008274479845731375,-0.02859179236526832,0.10510439379907487
2013-03-19,295015,51420,43275,158423,168688,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.8640999794006348,0.03479484094029117,-10265,2.812428977045381,8145,-1.0230506499700702,0.06220518417295658,0.0337504620096098,-0.02859179236526832,0.006005374553001763,0.10214954987912107
2013-03-26,285120,46622,42649,158995,161618,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.88129997253418,0.009199635241301908,-2623,2.590376760503703,3973,-1.4141653814212836,0.02383558994800585,0.06075881305239103,0.006005374553001763,0.07153020823748468,0.0984951455314264
2013-04-02,293944,48251,43730,160420,168486,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.087399959564209,0.027440600930789538,-8066,-1.9090207631874296,4521,0.19219977553310885,0.02521389089891945,0.029462606407845097,0.07153020823748468,-0.040843449172608626,0.09524572332673735
2013-04-09,314075,45026,47025,181329,177661,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.9612998962402344,-0.01167873915466051,3668,3.991916827695071,-1999,-2.2181095718912447,0.08380177720827878,0.0708303005942358,-0.040843449172608626,-0.0522743199357969,0.09142637479745491
2013-04-16,297428,42418,50823,173385,160294,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.80649995803833,-0.04401401347553021,13091,3.0002387964658124,-8405,-2.0396402133248426,0.07585433905040473,0.06870368185669394,-0.0522743199357969,0.0018528942478299726,0.08747333530547383
2013-04-23,307174,38556,58575,181199,155921,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.8117001056671143,-0.08229212107795582,25278,4.097462242963003,-20019,-3.904810576004949,0.03615033222591362,0.11957047698469078,0.0018528942478299726,0.02194397159361916,0.08320219314995476
2013-04-30,302985,47142,62097,170237,152178,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.8733999729156494,-0.0596036107398056,18059,-2.3501338003867516,-14955,1.6485770280036722,0.04560892018051269,0.11083953533078846,0.02194397159361916,0.018897497849511558,0.07957430445395727
2013-05-07,309632,49636,65472,175091,158697,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.9277000427246094,-0.05294672385283175,16394,-0.549532155057181,-15836,-0.2907734706338598,0.03407252507579661,0.05098689925982555,0.018897497849511558,-0.018683654536475913,0.07632942124008876
2013-05-14,315575,47004,74847,181904,153255,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.872999906539917,-0.0907834904539333,28649,3.9579242455560144,-27843,-3.877829164944192,0.03656473494669694,0.09853837883973049,-0.018683654536475913,0.01949181903921371,0.07170338557051383
2013-05-21,304608,47448,76732,174338,146570,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.928999900817871,-0.09115978569177434,27768,-0.2791729382872534,-29284,-0.4566267923631466,0.04440836626073517,0.01875503301658882,0.01949181903921371,-0.00764762823566334,0.06851773893960585
2013-05-28,294923,43212,70112,163359,139731,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.906599998474121,-0.08011582684293866,23628,-1.3591238575480618,-26900,0.7826452358441013,0.05878781879969646,0.0957961243867142,-0.00764762823566334,-0.014346620224286899,0.06601971372675829
2013-06-04,288600,37148,67040,178707,149104,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.8649001121521,-0.10257449757449758,29603,2.025952536763833,-29892,-1.0145020903761321,0.07541235651030624,0.08768764157100625,-0.014346620224286899,-0.0025829996050353854,0.06378045220573972
2013-06-11,300847,36300,66823,187379,157753,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.8575000762939453,-0.09847530472299873,29626,0.00796950796950797,-30523,-0.21864171864171864,0.05018659527369238,0.010327473017658524,-0.0025829996050353854,0.03646540106384322,0.062155924500470354
2013-06-18,292091,44553,65089,176565,165013,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.961699962615967,-0.039549318534292395,11552,-6.007704913128601,-20536,3.319627584785622,0.05291324382717857,0.09108735703471298,0.03646540106384322,-0.03487856889280305,0.06166655043607667
2013-06-25,283394,37915,67883,180842,152985,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.8584001064300537,-0.09829777624085195,27857,5.582164462444923,-29968,-3.2291306476406323,0.04884266401459439,0.08915102364884024,-0.03487856889280305,0.015043374346765725,0.059578453603163065
2013-07-02,280621,40579,66484,178802,156655,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.901400089263916,-0.07892139219801797,22147,-2.0148626999865913,-25905,1.4336930210237337,0.01702155566883386,0.03794961844895062,0.015043374346765725,0.02905487012704211,0.057729162464247766
2013-07-09,289209,45319,61302,174756,166344,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.9856998920440674,-0.029086231756273145,8412,-4.894501836997231,-15983,3.535729685233821,0.04026678393433011,0.09305859070914735,0.02905487012704211,0.020497754000600388,0.057286997078160935
2013-07-16,299653,54816,58269,178851,183194,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.0469000339508057,0.014493430734883348,-4343,-4.410305350110129,-3453,4.3325069413469155,0.057851924484525405,0.11080160940885175,0.020497754000600388,0.007351702416933392,0.05755296156752428
2013-07-23,288045,64362,56190,153452,177388,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.069299936294556,0.08309812702876286,-23936,-6.538562937798053,8172,3.8794872736131456,0.0943205174706807,0.09643141548875174,0.007351702416933392,-0.020395496915892264,0.059179821544229835
2013-07-30,273339,71987,61939,135496,162155,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.006700038909912,0.09753090484709463,-26659,-0.9453384019858008,10048,0.6512871252755646,0.11150306903050888,0.0998611173334528,-0.020395496915892264,0.0005321538775548973,0.06111518829182528
2013-08-06,286142,72794,60441,140913,169247,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.0083000659942627,0.0990207659134276,-28334,-0.6127921738207867,12353,0.843275200392187,0.040330797007995876,0.017300258940968965,0.0005321538775548973,0.012897649932931632,0.06286853632940831
2013-08-13,292419,67539,63244,154658,173366,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.047100067138672,0.0639766909810922,-18708,3.364063996197692,4295,-2.81608432177031,0.054459429797819675,0.06161351245957043,0.012897649932931632,0.010272005773812376,0.06366848053699146
2013-08-20,305060,73524,63962,156529,183368,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.078399896621704,0.08797941388579296,-26839,-2.780599071879734,9562,1.8011825496975231,0.03493117032512791,0.04875405495832303,0.010272005773812376,0.026799708327573057,0.06451862804288654
2013-08-27,288275,74164,60155,141825,176759,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.160900115966797,0.12118289827421733,-34934,-2.6535763456369237,14009,1.4577460171769487,0.06689915375536751,0.033107750951094035,0.026799708327573057,-0.003986264362891623,0.06538038316612103
2013-09-03,282749,75251,61151,135221,171257,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.1482999324798584,0.1274487266091127,-36036,-0.3822738704362154,14100,0.03156708004509583,0.039500388282356316,0.015271037081567719,-0.003986264362891623,-0.025886928416946176,0.06608326955763685
2013-09-10,290356,68491,58290,146586,176183,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.066800117492676,0.10193348854509636,-29597,2.277284800299913,10201,-1.3789615524723342,0.050472629031908266,0.07588676536705027,-0.025886928416946176,-0.02233599821877974,0.06615982220385655
2013-09-17,293021,61079,57516,158146,177661,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.998300075531006,0.06659932223287751,-19515,3.4722891898221495,3563,-2.286159059912659,0.03882587319501976,0.0690248324128336,-0.02233599821877974,-0.012440419212101483,0.06541918936237384
2013-09-24,273153,54938,49872,146966,163804,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.9609999656677246,0.061643108441056846,-16838,0.9135863982444944,5066,0.5129325201947983,0.08056440454355311,0.13152370956969756,-0.012440419212101483,-0.0019249824507496793,0.06462567726068807
2013-10-01,269223,48892,55851,153941,156299,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.955300092697144,0.008758538460681293,-2358,5.30105838120028,-6959,-4.402294684663906,0.04667354306343476,0.11480480795852706,-0.0019249824507496793,0.026122536964640064,0.0625727298639805
2013-10-08,279409,46801,54482,158654,163840,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.032500028610229,0.018560604704930764,-5186,-1.0504303124175869,-7681,-0.26817916745597514,0.03799760615701377,0.03416170532073497,0.026122536964640064,-0.005111316906286745,0.06086060304861691
2013-10-15,283938,46479,56132,163069,168900,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.0169999599456787,0.020536173389965415,-5831,-0.23084438940764257,-9653,-0.7057754045145289,0.02854182167612036,0.01921821247234702,-0.005111316906286745,-0.006529682007141546,0.05861123225335404
2013-10-22,283846,48919,59012,162821,167273,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.997299909591675,0.015684561346645715,-4452,0.48566940670146297,-10093,-0.1549634075044552,0.005680200185401734,0.049290750572124786,-0.006529682007141546,-0.011076644500014221,0.055846825017990306
2013-10-29,282169,44003,65533,170780,154282,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.964099884033203,-0.058468506462439174,16498,7.3807628080015215,-21530,-4.029297576855055,0.0644492435289268,0.10441316096990944,-0.011076644500014221,-0.033737022551514007,0.05084552846278296
2013-11-05,291380,39942,70750,181139,156197,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.8640999794006348,-0.08559956071109891,24942,2.9925328437921954,-30808,-3.288100393735669,0.036385087864918064,0.08381816210746937,-0.033737022551514007,-0.003805740259684165,0.04598613698862775
2013-11-12,308501,40222,75422,191296,159443,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.853199958801269,-0.10325088087234725,31853,2.3718168714393575,-35200,-1.5073100418697234,0.03821360042652799,0.042821071564456435,-0.003805740259684165,0.018435492113937135,0.040885028046052554
2013-11-19,307976,41072,74888,186226,159714,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.905800104141236,-0.08608462997116659,26512,-1.731274777067173,-33816,0.4486209120878052,0.015439093484419263,0.01193515005174198,0.018435492113937135,0.047697662475675306,0.03655395225882989
2013-11-26,291802,44933,68303,165787,156621,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",3.0443999767303467,-0.03141171068052995,9166,-5.63225705899161,-23370,3.3918227394342413,0.07298826331852808,0.09224981454661062,0.047697662475675306,0.006799362118307339,0.03384825011873413
2013-12-03,289308,50502,62726,155674,161824,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",3.0650999546051025,0.02125762163507404,-6150,-5.2487645732380175,-12224,3.819713367283295,0.04823967395070205,0.09843854876885576,0.006799362118307339,-0.015594944633077201,0.03206902561609327
2013-12-10,305984,55930,66941,163836,171006,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",3.0172998905181885,0.02343259778289061,-7170,-0.35256543199634993,-11011,0.4192763421682083,0.051797564224320726,0.07848068299273221,-0.015594944633077201,-0.01802935378235171,0.03033614849969774
2013-12-17,292021,50779,69556,167021,161001,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.962899923324585,-0.020614955773728603,6020,4.310682911524786,-18777,-2.5380412047688767,0.04021071757382127,0.06453650226451157,-0.01802935378235171,0.038948354280892605,0.02800787894604066
